Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,MUS,Mauritius,"305,683,714","305,808,502","334,983,545","37,328,925","442,468,008","460,924,307","50,920,895","590,999,548","618,956,138","623,087,044","581,623,924","601,256,221","553,617,722","629,775,948","676,730,284","635,437,841","787,223,623","83,251,289","921,948,056","1,039,365,315","1,186,074,715","127,053,239","1,342,289,504","1,479,953,081","152,435,191","1,561,370,891","163,570,697","1,642,578,523","1,801,749,644","2,208,425,124","2,442,550,372","2,582,811,235","2,636,396,538","2,760,518,183","2,784,052,617","2,978,341,591","3,321,305,742","3,413,406,142","3,486,916,538","3,437,228,933","3,674,687,609","365,555,713","3,742,760,691","3,858,185,581","3,989,862,141","4,001,475,718","4,075,799,192","421,548,479","4,181,972,655","4,212,363,223","3,754,703,596","3,993,916,726","4,049,089,675","4,213,585,393"
CO2,MWI,Malawi,"345,612,091","342,254,947","365,624,651","391,940,748","410,852,929","46,859,497","447,916,806","44,751,663","454,784,963","457,507,244","513,280,527","502,051,602","429,477,854","389,069,582","359,394,876","376,988,302","364,206,968","484,280,467","428,352,013","487,338,223","1,536,077,893","1,764,459,136","1,929,344,769","1,956,673,743","2,038,543,233","2,085,702,673","2,229,230,016","2,515,089,453","2,667,249,467","2,736,965,273","3,103,733,493","3,162,464,438","3,126,894,672","3,151,808,262","3,146,463,481","3,568,701,838","3,793,175,283","4,077,544,902","4,286,680,437","415,909,547","4,488,709,412","574,658,133","5,693,545,268","5,032,585,746","4,971,621,103","4,899,679,264","4,894,489,388","5,383,269,963","5,522,836,135","558,507,357","5,249,320,286","6,227,120,279","5,947,754,622","6,447,680,153"
CO2,MYS,Malaysia,"2,688,256,628","2,727,784,249","1,432,177,065","1,481,026,871","1,785,251,073","1,924,358,071","2,124,253,291","211,059,078","2,718,764,091","312,059,032","3,239,164,985","3,308,910,147","357,917,699","410,466,166","4,316,147,145","4,271,445,062","4,395,992,122","4,479,523,921","4,790,976,024","566,283,189","6,442,228,177","7,530,341,329","7,928,435,381","794,983,339","8,756,448,414","9,093,854,389","1,034,302,196","1,132,578,272","1,106,672,579","1,196,945,615","1,307,796,343","1,384,075,776","1,465,553,956","1,565,759,782","1,696,248,141","1,811,517,295","1,877,707,772","2,049,404,167","2,161,781,574","1,979,810,826","2,155,745,557","2,183,286,622","2,198,784,443","2,372,457,273","2,514,646,148","2,529,285,792","2,475,683,346","2,378,645,188","2,543,611,883","2,552,070,861","2,533,933,846","2,589,144,022","2,743,424,453","2,833,235,299"
CO2,NAM,Namibia,"739,849,795","740,209,417","732,429,527","757,645,942","814,714,127","838,795,155","867,234,343","897,428,347","910,263,406","1,049,760,947","1,031,064,136","986,983,832","915,727,288","999,537,299","963,241,444","1,056,988,888","1,156,312,601","1,769,871,106","180,395,082","1,591,426,209","1,246,098,709","1,128,550,043","1,227,886,986","1,424,107,544","1,644,568,794","1,782,373,189","1,953,771,775","2,021,205,482","2,085,994,105","1,984,884,417","1,948,519,402","2,465,829,647","2,137,803,559","2,294,385,588","2,431,865,939","2,591,858,807","2,555,799,842","2,630,222,003","301,119,259","308,168,315","3,184,069,544","3,372,635,472","3,550,398,357","379,135,966","393,582,503","4,134,456,575","4,258,317,417","4,185,306,887","4,214,429,643","4,236,435,739","387,710,984","3,954,077,559","4,254,758,093","436,458,915"
CO2,NCL,New Caledonia,"1,047,348,067","1,047,387,273","1,123,160,016","1,329,216,683","1,616,795,787","1,367,465,206","1,353,007,198","1,438,852,495","1,444,771,054","1,551,405,974","1,671,419,303","1,612,378,855","1,116,727,366","1,010,974,384","1,073,936,941","143,158,885","1,372,527,636","1,503,497,269","1,467,608,591","1,599,476,419","1,580,783,381","1,721,076,245","1,741,934,424","1,794,087,916","1,876,798,747","1,717,081,771","1,926,050,844","1,784,044,254","1,767,047,202","1,683,044,744","2,175,133,467","2,187,353,092","2,428,903,953","2,623,404,634","2,337,616,026","2,603,598,291","2,620,908,903","2,723,862,997","2,637,117,232","2,658,638,671","3,442,715,934","3,491,892,789","3,502,593,326","3,860,528,894","4,713,885,301","4,499,830,172","4,808,664,605","4,682,104,534","6,163,215,119","6,223,792,256","6,455,015,725","5,607,739,257","5,881,791,144","620,856,473"
CO2,NER,Niger,"211,418,509","207,681,708","227,756,429","267,686,806","250,623,253","290,650,378","31,584,489","351,640,838","386,322,824","414,797,723","514,637,214","602,951,092","63,153,026","694,288,831","582,496,195","599,580,155","781,922,925","775,768,495","801,236,832","821,737,278","622,261,589","593,683,822","563,058,135","683,776,754","573,112,839","552,067,218","640,176,306","645,981,735","696,838,492","683,036,212","701,538,526","7,063,984","733,516,164","796,772,279","83,278,446","79,876,763","801,736,666","870,543,631","910,203,903","1,134,231,922","1,441,801,268","1,473,841,036","205,548,652","2,037,081,554","2,201,992,489","2,169,737,397","2,168,313,038","1,982,059,482","2,102,011,444","237,304,779","2,409,595,196","285,875,024","2,905,011,374","2,822,852,029"
CO2,NGA,Nigeria,"2,881,469,439","4,259,653,255","5,521,766,925","6,640,855,376","8,396,823,471","6,397,826,322","7,516,859,139","6,643,330,352","6,950,328,056","9,938,709,647","8,956,629,942","7,327,698,498","6,986,107,659","6,995,476,483","7,026,986,205","7,318,699,377","7,151,111,258","6,770,686,567","7,698,814,217","794,809,976","7,510,733,706","8,134,356,568","8,910,413,958","8,665,062,437","8,089,641,143","8,885,070,768","1,036,282,496","1,008,110,912","9,134,126,926","8,997,742,779","1,003,045,682","1,067,171,399","9,682,950,363","1,076,868,662","1,040,098,891","1,030,521,888","9,282,852,168","8,454,442,677","9,193,591,509","8,126,056,227","9,473,657,858","1,044,213,914","1,027,996,485","1,166,890,087","1,233,099,049","1,176,112,143","1,206,856,972","1,190,181,126","124,902,449","129,759,248","1,221,276,969","1,309,817,177","1,301,066,207","1,279,417,257"
CO2,NIC,Nicaragua,"165,477,688","166,218,168","1,715,917,308","1,900,767,002","2,033,528,106","2,017,744,708","2,310,452,202","282,513,403","255,699,442","1,682,762,805","1,969,349,158","2,077,533,088","2,029,790,993","2,200,925,684","1,998,681,477","2,016,560,057","2,384,926,966","2,411,783,934","2,156,207,687","171,591,179","1,964,022,687","1,974,799,378","2,292,729","2,249,396,021","2,558,701,965","2,718,269,729","2,882,353,978","3,084,956,386","3,586,881,503","3,618,445,111","3,765,915,954","398,959,626","4,126,647,339","4,520,751,442","4,637,748,854","4,399,941,929","4,658,883,089","482,696,173","4,636,937,802","4,535,060,996","4,657,656,781","4,876,129,253","4,842,199,166","4,631,541,438","490,157,723","5,488,492,842","5,713,852,168","5,673,842,654","5,172,592,961","5,315,347,144","4,728,931,649","5,176,747,025","5,404,140,764","5,725,285,354"
CO2,NLD,Netherlands,"1,341,989,591","1,347,139,438","150,482,844","1,567,952,531","1,487,415,481","1,400,568,933","1,508,413,466","1,485,440,449","1,533,420,137","1,627,784,304","1,551,659,871","154,247,292","1,439,463,306","1,393,675,122","1,455,047,754","1,497,749,877","1,521,112,296","1,563,761,807","1,563,680,799","1,596,005,165","1,648,710,863","1,709,902,385","1,690,899,959","1,723,582,169","173,454,903","1,776,834,552","1,879,135,925","1,801,584,565","1,809,144,506","1,762,107,065","1,769,146,186","1,815,213,276","1,819,035,512","1,843,454,407","1,868,059,407","1,822,001,814","1,777,446,421","1,789,146,628","1,799,914,666","1,747,807,473","1,861,734,916","1,741,303,926","171,643,382","1,694,024,106","1,617,884,444","169,417,604","1,708,320,943","1,680,916,449","1,630,208,557","1,578,604,292","1,418,901,139","1,463,147,468","132,970,727","12,287,205"
CO2,NOR,Norway,"3,596,190,947","3,468,390,182","3,767,688,108","3,825,034,462","3,666,981,551","3,596,373,442","3,809,628,158","3,906,535,481","3,803,094,077","4,081,615,934","3,911,935,692","3,567,557,609","3,225,663,574","3,212,983,197","3,410,729,105","3,498,166,762","3,737,343,587","3,605,134,446","3,706,582,893","3,607,001,006","3,631,153,412","3,381,862,701","3,636,027,151","3,850,223,549","404,815,509","4,064,755,732","4,094,265,085","4,330,328,089","4,510,227,488","4,671,863,628","4,176,913,208","4,228,289,124","4,158,335,171","4,444,497,097","4,489,003,185","4,331,245,973","4,401,152,564","4,490,500,704","4,710,427,108","4,512,470,024","4,798,451,659","4,693,841,255","4,638,909,166","4,687,723,946","4,698,981,453","479,537,992","4,737,066,473","4,740,793,122","4,695,372,232","4,574,348,743","4,451,614,274","4,510,128,314","4,455,594,206","4,406,520,457"
CO2,NPL,Nepal,"280,842,957","281,874,901","355,457,729","494,300,804","490,886,184","410,433,565","353,445,812","396,390,141","376,972,277","548,033,781","611,486,027","536,359,359","600,923,901","827,220,286","887,778,444","677,143,623","895,560,771","952,871,854","955,222,539","76,748,949","1,088,301,686","1,340,614,822","1,410,959,889","155,807,255","1,896,666,294","2,061,520,009","2,188,330,382","2,417,420,962","2,564,482,152","333,609,071","3,419,303,437","3,654,917,339","2,984,188,249","3,387,991,431","2,926,728,786","3,275,661,724","271,233,289","2,791,492,036","3,084,995,652","4,063,783,831","4,784,594,386","5,360,367,698","6,224,685,897","6,295,777,386","7,351,824,707","7,321,509,532","1,076,329,715","1,319,904,616","1,488,873,013","1,346,029,079","1,645,543,209","1,659,110,741","1,722,192,756","1,793,377,724"
CO2,NZL,New Zealand,"1,487,535,943","1,448,037,203","1,663,843,855","1,802,854,046","187,353,315","1,768,458,877","1,948,057,563","200,217,248","1,947,938,502","1,767,706,374","177,782,772","1,756,853,669","1,924,999,759","194,228,573","1,981,527,586","2,081,106,591","2,027,262,083","2,137,479,653","2,266,138,063","2,306,298,042","2,487,999,834","255,535,104","2,719,027,248","272,088,795","2,780,102,974","2,872,122,267","2,971,175,714","3,124,237,827","3,035,414,961","3,192,235,299","3,289,138,516","3,481,327,309","3,491,095,637","3,583,489,334","3,543,292,271","3,610,664,092","3,622,026,087","3,500,973,065","361,100,858","3,334,041,659","3,336,843,807","326,367,507","3,471,251,383","3,451,380,579","35,218,238","3,531,689,151","3,467,134,486","3,619,850,305","3,584,077,357","3,730,262,787","3,525,795,916","3,526,960,253","3,460,092,475","3,579,508,597"
CO2,OMN,Oman,"7,351,479,201","7,351,973,505","7,359,299,972","7,392,867,854","7,761,631,446","2,586,344,442","2,879,410,191","2,874,234,267","2,376,334,574","2,143,592,861","129,018,077","1,443,408,018","1,258,067,668","1,431,707,257","1,226,170,945","9,552,392,027","1,134,480,407","11,022,349","1,227,852,609","1,218,709,657","1,640,999,298","1,991,447,372","2,054,410,306","2,070,088,105","1,951,970,497","2,015,128,532","2,095,838,665","2,198,926,753","2,214,806,732","2,521,903,918","2,631,715,871","2,848,194,591","3,045,225,454","3,218,245,479","3,177,736,891","3,304,252,101","4,214,514,442","4,557,030,416","4,472,795,664","4,710,365,942","5,149,293,599","5,974,076,905","6,743,643,242","7,063,213,675","7,502,784,243","7,932,402,095","8,170,563,558","8,235,142,391","8,533,615,764","8,635,020,407","8,219,742,635","8,807,448,111","9,097,041,551","9,309,418,839"
CO2,PAK,Pakistan,"1,784,772,186","1,808,279,372","1,883,111,477","2,003,823,768","212,708,713","2,356,707,821","2,249,240,104","2,392,303,762","2,511,593,005","2,710,661,444","2,901,971,873","3,159,548,921","3,548,226,947","3,787,701,954","3,985,414,268","4,392,299,581","4,713,026,941","5,451,864,657","5,870,679,636","6,344,855,093","6,562,233,496","6,810,787,732","7,489,290,679","8,327,559,673","8,556,731,408","9,185,644,169","9,615,065,046","9,908,768,253","1,000,384,168","1,095,578,634","1,118,662,264","1,139,480,325","1,133,089,191","1,174,682,417","1,314,103,699","1,338,915,819","1,452,816,293","1,619,352,527","1,563,476,604","1,600,459,078","1,556,272,456","1,552,099,351","1,570,806,393","1,607,695,694","1,691,733,323","178,254,773","196,768,263","2,132,664,697","2,022,830,248","1,989,723,349","2,224,719,465","2,367,437,131","2,186,801,833","2,005,101,298"
CO2,PAN,Panama,"2,597,562,883","260,259,795","2,797,600,347","3,123,243,822","3,184,261,811","3,257,615,248","3,249,470,011","3,221,922,651","3,063,672,158","332,225,755","3,195,352,784","2,776,120,747","313,043,324","3,589,933,753","2,997,903,875","2,814,691,115","2,911,123,398","322,076,608","2,463,965,678","2,573,842,007","2,718,220,579","3,136,320,004","3,742,697,022","3,825,070,152","40,697,226","4,379,683,795","4,410,006,784","4,636,467,586","5,717,272,556","500,430,941","5,189,099,909","6,202,515,092","5,408,056,105","5,478,592,755","5,506,017,173","7,099,011,052","7,488,326,806","7,475,546,582","7,255,498,631","8,673,062,425","9,177,613,665","9,995,517,232","1,044,600,976","1,025,955,069","1,076,916,868","1,062,864,781","1,066,171,573","1,014,566,949","9,924,271,389","1,310,326,641","958,691,606","1,087,197,187","1,199,807,853","1,472,052,763"
CO2,PER,Peru,"1,741,612,322","1,737,888,385","1,739,420,543","1,843,012,638","1,998,798,984","2,038,171,949","2,082,941,164","2,052,461,049","2,061,880,156","2,151,080,983","226,288,299","2,339,246,725","229,951,301","1,950,904,715","2,023,988,159","1,955,112,856","2,128,556,421","2,301,668,712","2,330,576,059","210,034,592","2,084,259,281","2,023,681,274","2,111,081,799","2,221,138,843","2,278,568,004","2,588,678,278","2,844,680,962","2,836,898,552","2,727,244,396","2,931,260,657","2,898,406,072","2,693,628,233","2,809,880,551","2,754,997,077","3,181,697,211","3,183,575,393","3,148,535,187","3,437,091,707","389,890,469","419,694,785","4,584,142,999","4,917,268,248","4,911,352,559","5,031,573,234","5,324,337,196","5,489,232,961","5,749,119,064","5,520,613,944","5,533,734,642","5,815,951,177","4,751,799,559","5,326,872,944","570,112,667","5,840,336,278"
CO2,PHL,Philippines,"2,655,986,501","2,681,379,137","2,777,024,087","3,145,345,584","2,994,705,553","3,290,434,382","3,279,246,089","3,575,445,273","3,682,604,595","3,960,272,708","3,567,720,114","3,393,446,322","341,306,619","3,658,342,503","3,232,829,349","3,208,488,659","3,017,822,153","3,684,254,937","3,844,615,513","3,983,046,966","4,257,681,033","4,283,228,016","4,662,315,821","5,027,794,292","5,422,572,227","6,539,552,857","6,857,806,467","7,684,460,169","7,557,042,562","7,397,734,119","7,424,599,378","7,167,268,371","7,292,133,052","7,475,613,205","7,566,784,455","7,886,413,644","7,095,223,249","7,693,973,562","7,774,007,142","7,862,358,697","8,494,534,303","8,456,417,955","8,947,835,878","9,746,231,299","1,039,890,348","1,131,618,503","1,212,734,458","1,356,223,757","1,413,123,283","1,478,970,664","13,580,019","1,455,867,491","1,506,387,469","1,612,883,425"
CO2,PLW,Palau,"199,478,089","1,994,781,163","1,994,781,473","1,994,781,777","1,994,782,014","1,994,782,141","1,994,782,152","1,994,782,058","1,994,781,945","19,947,819","199,478,201","2,024,847,966","2,010,350,821","2,087,029,492","2,308,148,722","1,867,747,035","2,036,020,372","2,134,385,934","2,042,949,903","2,133,394,668","2,155,947,217","2,139,878,302","1,955,837,034","2,001,674,776","2,995,828,442","2,349,726,954","2,211,574,491","2,518,158,049","2,278,752,326","2,419,909,722","21,219,607","2,363,556,717","1,444,089,653","1,718,109,343","1,521,831,069","1,735,182,559","1,697,748,921","1,383,644,949","13,977,888","2,173,790,289","2,110,713,424","2,369,689,759","3,603,936,928","1,824,329,009","1,267,704,134","1,195,344,771","1,144,349,973","1,196,334,496","1,230,501,312","1,268,288,787","1,276,354,865","1,328,964,138","1,398,114,874","1,439,590,374"
CO2,PNG,Papua New Guinea,"1,129,482,471","11,296,322","1,204,489,859","1,448,892,617","1,778,008,074","1,468,861,652","1,447,335,546","1,528,257,004","1,516,658,643","162,977,643","1,754,978,838","1,737,023,338","171,125,615","1,692,235,671","176,174,255","1,948,521,448","1,731,598,715","2,201,851,872","206,971,479","2,046,115,777","2,164,975,267","2,218,677,238","2,509,404,227","2,562,913,122","2,553,863,815","2,477,003,613","2,540,756,152","2,665,308,654","3,321,140,039","2,716,725,323","2,945,453,342","3,583,480,277","4,106,785,825","4,528,935,788","4,818,577,361","5,229,458,277","5,317,093,967","5,283,464,735","5,101,506,892","4,949,701,547","423,093,861","4,468,561,124","4,260,102,612","4,575,667,354","5,536,862,974","5,972,925,635","6,619,970,276","6,504,533,491","6,760,347,499","7,132,751,005","5,963,056,618","5,558,267,993","5,812,605,711","5,951,817,103"
CO2,POL,Poland,"309,121,845","3,175,769,884","3,309,032,987","3,485,910,199","361,758,318","3,769,745,975","4,017,116,455","4,163,187,596","4,442,170,873","4,448,393,838","4,563,086,843","4,189,672,472","4,252,051,738","4,291,761,322","4,444,871,296","4,546,350,656","4,622,466,903","4,782,048,112","4,680,135,224","4,471,089","3,715,252,294","369,225,391","3,603,152,331","3,607,566,287","354,652,707","3,564,344,707","3,724,395,383","3,626,578,301","3,340,577,764","3,246,421,447","3,130,177,131","3,097,497,561","3,025,031,827","3,152,933,362","3,174,756,115","3,170,781,656","3,307,298,648","3,302,791,205","3,245,561,748","3,113,426,608","3,293,638,282","3,269,131,428","3,197,014,517","3,150,690,888","3,025,461,214","3,057,471,358","31,670,493","3,301,993,642","3,295,644,446","3,120,828,969","2,968,821,457","3,238,497,398","3,172,918,658","2,869,067,825"
CO2,PRI,Puerto Rico,"2,944,850,181","3,175,091,033","3,886,719,376","4,310,558,405","4,087,395,184","3,803,298,521","4,169,206,238","46,852,339","4,744,451,203","4,042,568,627","331,818,061","2,844,703,381","2,160,787,354","2,199,625,902","1,973,526,831","1,725,991,844","2,141,008,366","1,913,939,416","2,234,092,246","2,341,373,965","1,901,875,235","1,953,021,194","2,025,538,455","2,076,879,323","2,140,895,605","21,866,191","2,217,960,321","2,279,785,568","2,318,649,382","2,514,802,405","2,518,401,719","2,486,321,791","2,014,363,089","2,613,418,764","2,618,256,714","263,122,652","1,696,841,981","17,957,572","1,539,662,286","1,397,280,225","1,343,369,977","116,672,557","1,133,751,274","109,381,909","1,151,157,009","1,209,707,828","1,134,927,585","1,162,984,074","1,369,697,486","1,260,323,048","1,248,953,462","1,265,394,507","126,334,284","1,381,529,408"
CO2,PRK,North Korea,"7,598,062,438","7,632,439,929","7,929,903,458","8,103,219,673","8,413,453,639","8,785,321,412","9,313,348,266","9,833,612,968","1,036,661,703","1,119,706,135","1,178,675,775","1,209,784,923","126,521,143","1,310,535,402","135,640,443","1,400,487,673","1,383,675,931","1,332,464,482","1,366,391,458","1,376,864,102","1,319,645,139","1,269,156,058","1,122,442,852","1,040,070,202","9,519,012,406","8,910,093,356","7,905,797,942","7,667,196,625","6,286,857,327","6,856,635,562","7,380,633,305","7,667,302,431","7,344,308,578","7,498,205,252","7,652,456,622","7,973,742,539","8,124,853,073","6,798,564,812","7,445,763,642","716,501,753","6,902,161,829","5,090,774,367","491,096,908","379,830,594","4,168,308,838","3,273,927,676","3,609,750,608","7,359,847,726","6,642,703,749","7,337,912,728","6,908,075,866","5,727,447,387","5,946,522,601","6,427,451,018"
CO2,PRT,Portugal,"1,664,051,237","1,779,936,552","1,819,512,698","2,035,807,685","2,041,932,029","2,199,760,119","2,330,631,733","2,309,185,369","2,396,182,681","267,310,248","2,837,029,255","3,005,494,415","3,193,351,318","3,098,157,184","3,026,992,735","2,883,291,065","3,294,207,942","3,304,125,119","3,409,128,742","4,256,684,716","4,403,971,407","4,548,287,809","4,917,987,778","4,814,147,792","4,957,563,845","5,297,552,004","5,127,309,101","5,376,035,837","5,818,495,286","6,490,328,141","6,441,165,771","636,619,615","6,789,823,734","6,296,247,266","6,472,108,827","6,798,584,812","6,309,662,117","6,148,877,769","5,940,884,361","586,380,605","5,339,588,599","5,154,490,293","4,992,828,606","4,829,340,177","4,782,250,584","51,876,358","5,068,002,029","5,530,360,062","5,127,068,122","4,667,764,675","4,092,632,335","3,916,272,218","3,949,867,576","3,617,134,971"
CO2,PRY,Paraguay,"632,330,808","643,160,483","700,355,769","77,399,054","748,755,043","803,248,918","892,472,646","1,270,556,578","1,526,793,334","1,462,340,268","1,495,800,766","1,444,640,088","1,431,009,331","1,393,687,432","1,531,143,194","1,528,385,073","1,632,070,219","1,814,783,845","2,047,918,825","2,048,931,713","2,181,002,726","2,131,059,179","255,437,097","2,911,763,364","3,392,552,577","3,850,669,838","3,798,962,576","4,207,490,196","4,408,315,732","4,412,840,455","3,638,760,497","3,775,307,057","3,952,216,103","407,825,229","4,125,369,047","3,802,741,533","4,097,930,725","3,891,779,001","4,547,050,083","4,690,843,136","5,220,709,203","5,426,516,166","5,386,535,228","5,613,832,231","5,930,070,368","6,640,234,281","749,177,001","8,447,143,385","8,719,573,197","8,496,866,741","7,940,013,014","89,595,064","8,178,669,015","825,393,827"
CO2,PYF,French Polynesia,"141,537,282","141,572,712","150,945,803","181,511,602","222,666,748","184,039,685","181,365,714","191,498,807","190,066,331","204,222,357","219,887,059","332,953,698","42,738,429","562,967,833","753,105,247","722,239,893","793,933,175","903,919,474","897,110,219","870,946,336","852,683,276","884,451,979","914,201,922","92,626,908","753,365,813","713,230,871","706,490,143","743,066,643","764,682,088","764,449,161","718,501,818","840,812,297","889,070,363","93,383,798","882,910,343","940,895,274","885,175,057","947,970,513","969,553,232","933,768,526","989,367,466","956,794,935","924,283,152","993,420,714","983,057,681","1,005,329,585","1,007,516,398","1,005,090,912","1,050,465,426","1,084,042,072","1,099,812,926","1,153,292,252","1,217,310,454","1,258,990,011"
CO2,QAT,Qatar,"1,470,095,745","1,829,655,433","2,202,149,489","2,467,139,291","2,081,388,145","1,991,778,344","1,864,177,489","1,669,206,895","1,879,959,767","1,759,728,693","1,456,477,985","1,182,769,469","1,264,123,543","1,134,488,152","1,634,864,133","1,545,142,547","1,623,221,108","1,639,819,604","167,537,571","1,750,271,339","1,698,164,535","1,802,666,443","1,897,355,744","1,947,055,988","2,050,597,978","2,098,010,896","2,278,339,879","278,971,915","3,004,066,292","3,253,208,721","3,175,183,788","324,292,738","3,619,983,994","3,826,879,625","4,116,877,576","4,355,906,059","4,898,592,895","5,614,638,599","6,185,684,705","6,397,195,427","7,220,910,465","8,318,195,236","9,231,993,347","1,021,324,924","1,107,638,317","1,140,831,169","1,140,537,086","1,141,047,035","1,148,947,319","1,176,741,931","115,290,732","1,179,659,696","1,187,298,076","1,279,078,898"
CO2,REU,Réunion,"367,720,342","370,818,772","374,730,166","387,865,868","413,076,793","425,738,341","441,683,638","4,556,705","449,101,136","521,675,297","505,917,487","494,253,489","505,388,367","625,783,142","674,981,095","67,367,157","68,650,424","102,712,688","1,105,087,597","1,083,846,855","922,371,853","1,286,339,442","1,154,708,676","1,365,989,945","1,406,395,725","1,417,792,603","1,460,071,883","1,450,626,844","190,662,948","1,958,430,526","2,050,195,651","2,070,627,281","2,189,277,027","2,254,260,304","2,468,214,574","2,372,554,292","2,294,805,371","2,160,768,062","2,355,431,282","2,476,260,678","2,653,114,535","2,557,962,664","2,593,394,599","260,512,168","2,585,749","2,558,076,364","2,570,201,259","2,569,656,717","2,573,047,839","2,567,351,968","255,310,505","2,557,807,094","2,557,816,422","2,570,714,629"
CO2,ROU,Romania,"1,268,685,624","1,274,652,937","1,330,815,274","1,452,311,429","1,471,690,537","1,590,601,694","1,748,567,492","1,829,396,125","1,983,157,584","2,033,122,681","2,008,127,185","2,016,928,267","2,005,604,891","202,559,884","2,001,782,673","1,991,838,441","2,048,942,803","2,122,547,217","2,164,218,806","2,149,086,729","1,877,468,288","1,520,058,842","1,383,577,527","1,310,985,929","1,281,483,579","1,333,976,217","1,365,488,455","1,243,646,366","1,089,869,408","9,319,843,414","9,741,756,681","1,044,026,919","1,033,994,112","1,077,598,593","1,055,726,903","1,044,829,574","1,108,346,122","1,070,814,382","105,361,741","8,568,476,075","8,333,663,613","8,981,168,221","8,762,677,857","7,951,957,404","7,897,913,811","8,029,139,733","7,869,459,841","8,178,558,084","8,298,972,894","8,115,247,325","757,039,904","8,040,741,827","7,598,179,084","7,077,330,856"
CO2,RUS,Russia,"1,307,991,798","1,308,974,669","137,709,034","1,460,888,919","1,536,304,207","1,620,822,372","1,681,834,112","1,719,568,143","1,841,685,434","1,867,646,909","1,929,311,384","1,923,541,791","1,951,446,042","1,985,113,299","2,020,414,828","2,059,489,956","2,126,782,273","2,189,163,867","2,241,071,665","2,252,950,483","2,436,259,192","2,393,527,287","2,200,830,266","2,008,749,409","181,112,056","176,518,975","1,724,233,106","160,484,457","1,611,104,597","1,660,905,162","1,681,143,928","1,684,262,541","1,675,280,584","173,723,787","1,738,849,795","1,739,278,255","177,617,296","1,779,004,577","1,764,309,965","1,662,056,603","1,746,848,095","1,832,562,025","1,819,750,137","1,764,193,795","1,750,143,971","1,757,057,422","1,734,560,188","1,763,152,772","1,841,441,652","190,981,658","1,828,796,717","1,957,927,364","2,025,143,611","206,950,201"
CO2,RWA,Rwanda,"69,558,594","6,982,185","76,229,924","7,957,181","79,862,525","95,731,571","127,054,213","126,814,512","142,126,464","142,879,564","338,151,958","410,323,832","420,847,856","472,182,905","443,445,535","463,644,016","46,735,126","472,566,589","545,294,532","546,946,152","552,849,427","497,550,177","499,041,501","500,591,005","479,254,159","470,218,458","471,627,941","481,829,517","497,009,719","513,498,436","680,376,325","69,553,741","818,375,389","708,324,333","686,476,853","741,666,903","74,426,949","677,342,683","677,416,855","695,221,104","730,161,087","761,569,539","846,210,209","941,059,199","95,696,916","110,446,433","1,208,362,918","1,309,334,126","1,457,048,474","1,507,591,342","1,448,154,895","1,681,297,232","1,622,166,015","1,645,966,567"
CO2,SAU,Saudi Arabia,"4,714,935,832","5,827,680,597","7,608,296,721","1,034,584,432","1,087,537,943","8,919,479,844","1,109,109,818","1,196,665,499","1,276,198,474","1,519,172,852","1,878,676,018","1,743,297,528","1,782,380,907","1,772,144,321","1,363,157,454","1,356,646,154","1,358,457,703","1,472,413,383","159,355,218","160,546,423","1,739,012,578","1,776,244,341","1,909,720,208","2,010,891,241","2,187,621,346","2,171,584,145","2,305,192,603","2,332,140,361","2,494,998,221","2,543,143,106","2,652,368,688","2,757,871,802","2,937,195,531","3,083,232,121","3,270,151,538","3,463,794,664","3,667,390,108","3,878,751,376","4,204,884,021","4,440,150,024","4,868,717,157","5,092,094,384","5,393,369,251","5,471,904,205","5,859,208,652","611,440,476","6,095,011,352","603,320,466","580,035,626","580,517,293","5,708,922,784","5,845,082,962","6,052,576,183","6,229,136,005"
CO2,SCG,Serbia and Montenegro,"3,023,450,006","303,618,433","305,087,935","3,317,892,139","3,552,789,868","3,709,081,852","3,850,523,161","4,057,496,135","4,361,794,529","4,537,483,838","4,453,360,254","5,271,792,377","5,644,363,268","5,975,322,397","6,161,156,767","6,481,681,298","6,751,571,389","6,403,482,444","6,404,505,379","628,843,722","6,614,679,953","5,535,259,042","511,112,223","4,486,771,919","4,134,227,016","4,669,272,299","5,464,009,399","5,956,910,323","594,958,994","4,224,005,879","506,381,684","5,441,378,751","5,799,643,699","6,193,833,967","6,656,294,921","6,158,272,959","6,422,927,067","6,285,795,933","6,299,848,999","5,889,049,281","6,089,371,908","6,540,200,215","5,806,100,998","5,901,873,226","5,014,009,559","58,224,061","6,023,418,974","6,019,242,034","5,901,709,676","5,891,892,149","5,894,287,283","5,794,491,931","5,778,791,146","5,612,092,365"
