eu_priority,secondary_index,decile,country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Agriculture and Food,Nutrition need,3,DE,0.21994176123307008,0.2175132984520649,0.1808551563501276,0.2235172455044938,0.21128149574169156,0.2303450900457696,0.22135170872410914,0.19801412201627033,0.1798756792220918,0.17946010780918886,0.2186691615772566,0.2103029579039155,0.20563791521874342,0.21544989286752114,0.18457318288770375,0.19887592368750795,0.4648127762756744,0.42529328481472306,0.4919531513596005,0.4832732142758349
Agriculture and Food,Nutrition need,3,DK,0.020196694516630753,0.020132797738517397,0.011526019124758261,0.04667823792056946,0.008426574728350398,0.0003219530499132261,0.054599401526968065,0.06286734139841732,0.050581603087352156,0.0010000000000000002,0.004454592785227305,0.008912296400390816,0.056199325063707166,0.007142968063408752,0.0010000000000000002,0.04277168632171969,0.04595848304721239,0.12302524254822302,0.09744854319879302,0.14964758192781713
Agriculture and Food,Nutrition need,3,EE,0.43385042154832165,0.32172383799838644,0.21122657499019104,0.10659029514049288,0.09058784627608539,0.1951734346989653,0.26653996836892513,0.2016510813939699,0.2330395082855425,0.21380040497054364,0.20581272369512305,0.0957648771778191,0.14177553376572752,0.20068225884958454,0.15068752852462264,0.18857136188020773,0.19459521082610998,0.20063208958558362,0.12085434441452281,0.21316101728281545
Agriculture and Food,Nutrition need,3,EL,0.12251527844971899,0.11978350935699833,0.11156610108532662,0.1381426780877606,0.10947242267717673,0.14303121799866314,0.19924862551678893,0.16106312211950724,0.30346641932712287,0.17425697528107453,0.1474703974707412,0.23273099269328346,0.2723859772176709,0.3010441668635859,0.32598645974509516,0.3373340903048137,0.38046270030320717,0.4891929962834174,0.4417004582446534,0.442840936875724
Agriculture and Food,Nutrition need,3,ES,0.02156071995670239,0.01631750436335677,0.061479863425943575,0.03523844278301092,0.011727645950489363,0.0010000000000000002,0.04305724535782063,0.0408491211998383,0.021334584099825474,0.046246192756183135,0.03966217187717903,0.00323233365082498,0.05121656687049571,0.055715664605070485,0.040828514470070076,0.04823047006887083,0.16108919876043612,0.2427015762781768,0.1961404278913186,0.2235021302104424
Agriculture and Food,Nutrition need,3,FI,0.07871887014890865,0.03426504225625659,0.026798595710651567,0.07003406772746733,0.08945904859971367,0.07185270558286283,0.0774324952454276,0.09955384754169981,0.08056400460669322,0.04864554443548508,0.07304773240246064,0.05857206388928794,0.07710366881834695,0.08562911030709432,0.13434579311346118,0.06440258530375399,0.09552670506236403,0.15565291056024777,0.1543232650253722,0.26391342026763
Agriculture and Food,Nutrition need,3,FR,0.11456543301915645,0.12151924567722336,0.10266154815391274,0.11675601668982216,0.1264131578283734,0.15458593891657813,0.13733326326052045,0.1148416057817342,0.11670975702633202,0.12351432891911404,0.18743146408521794,0.15617134621098194,0.19201902089492043,0.17294797588222677,0.1847990773384306,0.21919805651598578,0.2034665695772698,0.32068880355538537,0.43017308946115673,0.5457883041166784
Agriculture and Food,Nutrition need,3,HR,0.2960798282630517,0.2938883970943171,0.28729637412255726,0.3086161625909899,0.27415789106369015,0.3368459530663933,0.344811419519809,0.3029469835920702,0.3360263470159621,0.3108758217904791,0.3543494280489369,0.40997587168335703,0.3389696638556429,0.3718687812631032,0.37612535756201526,0.24673771783213885,0.3199383227440325,0.2546821030116154,0.2742158399973992,0.31864422715180657
Agriculture and Food,Nutrition need,3,HU,0.5109977227100264,0.5094753699276204,0.4568519738494964,0.4535576358815422,0.4343121945896228,0.48548751968521286,0.535679652009053,0.5321943132560176,0.6142523556745765,0.6136625637430597,0.6330009492296618,0.6151734023885855,0.49745426138437343,0.43289150330775183,0.3727053634229439,0.36476778949346994,0.4009531921680316,0.46161412573047866,0.5678137865662614,0.736957502491052
Agriculture and Food,Nutrition need,3,IE,0.055529479302181106,0.04913721203824206,0.01471645766007257,0.05211258801024387,0.028580447817084017,0.04807629003475345,0.06229615231827623,0.05708000500062737,0.06128516965332497,0.02190588561676654,0.07118606695154993,0.05872884496678053,0.028575100634335212,0.026818598508743685,0.1190668226852405,0.022047360884485778,0.027794378105353346,0.05589821683420738,0.061800545056863165,0.0010000000000000002
Agriculture and Food,Nutrition need,3,IS,0.12203831737355653,0.10743424162247417,0.04382490302546127,0.07614383953608517,0.06208787916199975,0.09675093920241763,0.185527992049626,0.17249739322139757,0.19097781412156942,0.19327799843066398,0.12204044600065975,0.12577494090547803,0.12819914465911286,0.08920955281145228,0.12391764010235526,0.14157880375171394,0.1681182688387517,0.20730851670869202,0.17613579312774008,0.18731805370621346
Agriculture and Food,Nutrition need,3,IT,0.11478742513013428,0.10351870632376779,0.07954400120994276,0.12780680614524542,0.09998471546691802,0.1438606917963714,0.1301015122260172,0.23886145233782097,0.2799759713648276,0.24820854400625647,0.21603797396364544,0.24136761438384624,0.35376739007585695,0.30672510349840576,0.26812908017068504,0.27100299941962935,0.3271430153635454,0.2402385017481378,0.2501462839882411,0.27979377106558956
Agriculture and Food,Nutrition need,3,LT,0.5808878660635717,0.5795830939738094,0.48091851989643075,0.3697303792033805,0.40557245545360177,0.4811604806660348,0.5588741235435299,0.5342293514670011,0.511273971120828,0.4212785394545514,0.4551212187085084,0.5620305727607751,0.5064027987400228,0.6386522943186836,0.6048930380589441,0.446331718580547,0.5148952047287858,0.3958138168337566,0.4816488471474589,0.48779154078944
Agriculture and Food,Nutrition need,3,LU,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.006081882580330045,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.018874620891186966,0.005148906432917655,0.012566256286158378,0.0010000000000000002,0.0010000000000000002,0.07137300480816555,0.01836582631408146,0.046130376086647724,0.12390852579556799,0.021933224541314963,0.16828015870385005
Agriculture and Food,Nutrition need,3,LV,0.6934368427195101,0.6924824560077436,0.6475980436005526,0.658139781980301,0.5372910152196508,0.5169180567893967,0.6137479760587038,0.5980667938147299,0.519953894243243,0.5304160835554012,0.5470339455313187,0.5431731001042751,0.4692717508391412,0.4879677688800116,0.3888581545518963,0.3673521659298383,0.38933027451906577,0.3622290683955947,0.36172085307916635,0.41423785368563126
Agriculture and Food,Nutrition need,3,MT,0.1391456464678252,0.13646565072709205,0.12840398137640285,0.15447687068450167,0.1506230698467019,0.2518174460514744,0.16533636323866652,0.15610627089159834,0.19935546370426707,0.17388756040058972,0.25171152424623267,0.2357242000140782,0.12816504434604417,0.12196192380246475,0.06960058162992987,0.06427933251795004,0.21810908268064685,0.2387106692491943,0.2761175169998152,0.45234628293318835
Agriculture and Food,Nutrition need,3,NL,0.05031015083947966,0.04735359408824213,0.02041906432486151,0.04139136254123665,0.028637221372634577,0.043209081102175036,0.07848396586352047,0.035035014226031384,0.04417342730597884,0.024274452143297487,0.05646099379105952,0.052557331093018085,0.04066458324972332,0.055855373350710454,0.07176721407752407,0.09920409311486267,0.07527009708516565,0.15229021062504644,0.0832876064387106,0.206043093316949
Agriculture and Food,Nutrition need,3,NO,0.06240305842672767,0.07349778379319093,0.06484826738885908,0.07630105452173674,0.038111884242779,0.0780478657247653,0.09979511894457982,0.050641050040326714,0.06449495165576502,0.03715276372820031,0.04114752993965686,0.05093472480245353,0.0829724127923762,0.16093715102704076,0.06646605368410964,0.10991582007929368,0.09007524328299131,0.24862384692073758,0.13861260161717504,0.24696024863351726
Agriculture and Food,Nutrition need,3,PL,0.641056183746487,0.6399387265427512,0.5032367707151753,0.43915147195480386,0.3398149388206065,0.3336945828413792,0.29117543532978496,0.2647922060389592,0.28743963567240516,0.24758725442281004,0.2335712409525337,0.19276891250566294,0.14942423154371864,0.1786190381094448,0.09703185260031501,0.10815561235693227,0.09625660816935587,0.17738762677834938,0.14746690759368675,0.13688440570755755
Agriculture and Food,Nutrition need,3,PT,0.04213730371300751,0.06135292064251953,0.05638322003960082,0.06857776930330718,0.027601548982244536,0.0607322281799144,0.054318883485618204,0.04026388991267959,0.03730476614751643,0.017307785779392963,0.059126671921443164,0.05320046802465262,0.0692313096803867,0.08320668189069735,0.040426765975444805,0.0518874329421567,0.08895527040964468,0.11821479400639646,0.06358281483634387,0.05768067609386361
Agriculture and Food,Nutrition need,3,RO,0.5671263844496732,0.5657787703716464,0.5617250254554645,0.5748355659508821,0.3494374970303169,0.47764491733331493,0.5098463301232958,0.4773946348385908,0.48414399252350393,0.5330043899238988,0.6234197804567513,0.5662912968361871,0.5640181199288348,0.5369256004106262,0.5257789251276201,0.48537611944386505,0.49658636977598347,0.810586441574428,0.7785916844894756,0.9880202768309758
Agriculture and Food,Nutrition need,3,RS,0.614044728531101,0.612843179768054,0.6092288125176926,0.6209183265796201,0.5758565881042554,0.6982454041018421,0.6972263652534538,0.6199014079625546,0.6201273894881809,0.6326808062850422,0.6722175885763255,0.7990642046695497,0.678258730316823,0.7193085191678528,0.730863154889854,0.4762832611868574,0.532397647852421,0.765272927576694,0.7022101046435001,0.744011900827706
Agriculture and Food,Nutrition need,3,SE,0.17934935525458143,0.12496735179685779,0.09690675114889624,0.1036514702322895,0.059358807144518466,0.0800915518594385,0.10449325469720393,0.0597516081293551,0.05824505430006509,0.03740375611792845,0.07257867202820034,0.056724075759326704,0.027592658781918418,0.056811468791951654,0.0192201320356481,0.08266372298043624,0.10520375879103272,0.08356155997109294,0.12811099760922343,0.15174078042950423
Agriculture and Food,Nutrition need,3,SI,0.1779473484167391,0.17538814941186442,0.16659952002199596,0.22130727453404297,0.2250811651414766,0.22682458042328135,0.20997044924193356,0.1979591109106844,0.184645881939964,0.17149389243597746,0.18644805101939343,0.1439927273735495,0.14393144519957168,0.18226567431408888,0.15194908600269819,0.1011396334270074,0.19717769086071035,0.2406260014405096,0.06436174024097296,0.11931135918352098
Agriculture and Food,Nutrition need,3,SK,0.5944493169780165,0.5931867641446704,0.5705965364821207,0.5298501486923197,0.4895041311932883,0.4543480106044021,0.45312758925544816,0.4328838440329479,0.4518918809632354,0.40972067236810206,0.5070932803558381,0.4646816480430699,0.4238940331853893,0.4038884998721781,0.48094012692835686,0.41161812828422506,0.4288713300062702,0.4941724307377421,0.6165420327546872,0.7139525313154694
Agriculture and Food,Nutrition need,3,UK,0.11323313993004946,0.11047247385656132,0.06914163733458867,0.092495973231977,0.06625730252972961,0.08354550387247629,0.12450551235289585,0.09044749525127826,0.14166604726491694,0.13657827188092575,0.14606280292646934,0.12693549635103785,0.10329363105431721,0.12238180955477852,0.1160329464410852,0.1369846525445948,0.16295638819838784,0.20157158116548235,0.16993285551108028,0.18075408141240668
Agriculture and Food,Nutrition need,4,AT,0.1616890944945214,0.11468382908865181,0.1116771096627899,0.14200351532461564,0.21875553167895598,0.15822337205283987,0.15058621434018116,0.14722936095473305,0.11778087731436537,0.16545365581500146,0.09560862260761793,0.16233164874011566,0.1559294534253588,0.16675463413557745,0.08735515638497825,0.07792542481521748,0.11450325130723793,0.20957201195230735,0.1948414377558175,0.17729890861979244
Agriculture and Food,Nutrition need,4,BE,0.04128119291607102,0.06600350331280978,0.042094113581142796,0.05186658096276787,0.05755358137124233,0.08726827376932723,0.07458979334503635,0.06912484825306364,0.09864326377567445,0.060240056315717716,0.08350212948616076,0.08158546042705371,0.11081400907907678,0.1453891126321055,0.0866883574540065,0.07601782437675696,0.08327701706507662,0.11268991579460955,0.12878023834677063,0.1512730038035317
Agriculture and Food,Nutrition need,4,BG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Agriculture and Food,Nutrition need,4,CH,0.01484932689900054,0.018186813383813005,0.03325073014589187,0.04069816156052897,0.006291826954825555,0.04140689092063477,0.03835370286105399,0.025093435895261695,0.022609795404210375,0.0010000000000000002,0.013599340966498069,0.008231501222998764,0.0010000000000000002,0.030688664703598992,0.024228131332624695,0.01691338841632772,0.0010000000000000002,0.07956461279926919,0.01058561587802653,0.0015718007145302255
Agriculture and Food,Nutrition need,4,CY,0.05613726098254611,0.05933487249619718,0.05995841478726717,0.11640622591540703,0.08943106386698818,0.09407143858949574,0.10732205038800091,0.11320332389932984,0.0524319803258232,0.15622752774355464,0.10584129331431834,0.040270416976316614,0.04395330227320337,0.07662909517568696,0.0010000000000000002,0.00552715908080137,0.006797780923575412,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002
Agriculture and Food,Nutrition need,4,CZ,0.3119156661958904,0.31424675343684383,0.260470151690642,0.2134265801140126,0.19536366718753564,0.24727742444149445,0.19770475300007828,0.17224540146601597,0.21729215062530868,0.20329842984712745,0.3005155422842477,0.2749577575676972,0.2366580702233708,0.21403313494991835,0.13348241329618737,0.13865073427858132,0.0945740198626882,0.11968156443091635,0.15698783415000295,0.22453176632420502
Agriculture and Food,Nutrition need,4,DE,0.16099556430520656,0.16383793760026286,0.1451866728886242,0.21015476963550042,0.15936202404106692,0.1580596211859261,0.1636660126104682,0.14511845009841706,0.1495946101636313,0.14730674794381915,0.1664700632043945,0.16788266354896508,0.17945661068712748,0.17783003179517543,0.14039097034508308,0.10250333541797375,0.41173803574380974,0.5019276469074692,0.5344872709375299,0.5364348907164433
Agriculture and Food,Nutrition need,4,DK,0.003331893695345811,0.0010000000000000002,0.006801344683687316,0.0010000000000000002,0.0010000000000000002,0.027920393451783102,0.03957373374628826,0.026059370510985173,0.016112823151365637,0.06845193309964794,0.0010000000000000002,0.048511281916240996,0.013628449380437942,0.09048429653756772,0.010999944436958843,0.05286794416916928,0.009669533855866776,0.1482208462916511,0.11235193311955849,0.14847489729729058
Agriculture and Food,Nutrition need,4,EE,0.28576735857519786,0.20874651854298185,0.19639745453880741,0.10112115538324738,0.09577271964931434,0.16851469565414723,0.19203884489038855,0.13483382268621202,0.18181242461346833,0.16152113727962247,0.18228568102611117,0.10990759637068107,0.14781336245494303,0.1453123955056047,0.12650128741856959,0.13382037888752996,0.1741468068336035,0.13530827302983042,0.2371396913340482,0.21720327098255474
Agriculture and Food,Nutrition need,4,EL,0.03203206191638298,0.03531133685299437,0.050112512800785325,0.05743004810505903,0.043919964312280846,0.09260509607110144,0.14592575117016804,0.09048805948546647,0.1561053987625818,0.2360979498416921,0.25548920734603453,0.21261017084576506,0.2703566019993503,0.2901483112888157,0.32899550882956463,0.2746718929717842,0.34328993902581717,0.38416155947702557,0.3255938571579181,0.32982403500156593
